Flight No,Type,Date,Origin,Departure Time,Arrival Time,Destination,IsDome,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3614,321,1..4.6.,牡丹江,1630,1940,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3615,320,1234567,广州,0815,1230,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3616,319,.....6.,哈尔滨,1320,1805,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3616,319,.2.4...,哈尔滨,1320,1810,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3616,319,1.3.5..,哈尔滨,1320,1805,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3616,319,......7,哈尔滨,1320,1810,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3619,738,1234567,郑州,0930,1140,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3620,738,.2.4...,北海,1605,1750,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3620,738,1.3.5.7,北海,1605,1750,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3620,73G,.....6.,北海,1605,1800,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3623,320,1234567,广州,1915,2330,哈尔滨,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3624,320,1234567,哈尔滨,0815,1250,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3625,319,1234567,广州,1350,1530,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3626,319,1234567,南昌,1630,1815,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3627,319,1.345..,广州,1850,2040,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3627,319,.2...67,广州,1905,2050,黄山,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3628,319,1234567,黄山,2130,2325,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3629,320,1234567,长沙,0920,1200,西宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3630,320,1234567,乌鲁木齐,1710,1915,西宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3631,73G,1234567,武汉,0750,0950,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3632,73G,1234567,长春,1345,1545,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3635,E90,1234567,广州,0725,0950,连云港,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3636,E90,1234567,徐州,1155,1415,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3637,319,..3....,广州,1555,1655,赣州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3637,319,1...56.,广州,1605,1700,赣州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3637,319,.2.4..7,广州,1615,1710,赣州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3638,319,1.3.56.,赣州,1740,1835,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3638,319,.2.4..7,赣州,1810,1910,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3639,320,.....6.,长沙,1930,2100,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3639,320,12345.7,长沙,1930,2055,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3640,320,.....6.,青岛,0820,1010,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3640,320,12345.7,青岛,0820,1010,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3641,738,1234567,郑州,1920,2120,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3642,738,1234567,贵阳,0800,0905,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3647,320,1234567,广州,1930,2105,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3648,320,1234567,福州,2205,2345,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3649,321,1234567,广州,0935,1110,福州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3650,321,1234567,福州,1210,1405,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3651,738,1234567,贵阳,0810,1030,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3652,738,1234567,浦东,1135,1445,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3653,738,....56.,贵阳,1910,2205,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3653,738,1234..7,贵阳,1910,2210,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3654,738,1234567,北京,1935,2300,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3655,738,1234567,贵阳,0820,1030,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3656,738,1234567,沈阳,1445,1710,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3657,738,1234567,贵阳,1240,1505,上海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3658,738,1234567,上海,1610,1910,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3659,738,1234567,贵阳,1730,1915,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3660,738,1234567,厦门,2020,2240,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3661,738,1234567,贵阳,0750,0925,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3662,738,1234567,广州,1030,1215,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3665,738,.2.4.6.,珠海,0850,1100,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3666,738,.2.4.6.,哈尔滨,1620,1920,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3667,738,1234567,贵阳,1700,1845,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3668,738,1234567,深圳,1950,2140,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3669,320,12.45..,深圳,0935,1050,海口,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3669,320,.....6.,深圳,0850,1010,海口,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3669,321,..3...7,深圳,0935,1050,海口,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3670,320,12.456.,海口,1130,1245,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3670,321,..3...7,海口,1130,1245,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3671,738,1234567,贵阳,2040,2200,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3672,738,1234567,成都,2300,0010,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3673,320,1234567,深圳,0740,0930,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3674,320,.2.4.6.,贵阳,1020,1205,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3674,320,1.3.5.7,贵阳,1020,1205,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3675,320,....5..,深圳,1705,1930,汉中,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3675,320,.2....7,深圳,1650,1920,汉中,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3676,320,.2..5.7,汉中,2010,2240,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3677,320,1234567,浦东,0725,1115,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3678,320,1234567,昆明,1220,1515,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3679,320,1234567,浦东,1655,1945,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3680,320,1234567,西安,2045,2255,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3681,738,1234567,贵阳,0745,1040,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3682,738,1234567,北京,0915,1230,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3685,738,1234567,贵阳,2030,2330,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3686,738,1234567,北京,0645,1010,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3687,738,1234567,贵阳,1530,1830,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3688,738,1.34.6.,北京,1200,1520,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3688,738,.2..5.7,北京,1150,1520,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3691,738,1234567,贵阳,1300,1435,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3692,738,1234567,广州,1540,1725,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3693,73G,1234567,贵阳,0740,0900,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3694,738,1234567,乌鲁木齐,1435,1750,成都,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3695,73G,1234567,广州,1610,1905,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3696,73G,1234567,太原,2005,2250,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3697,738,1234567,广州,1815,2030,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3698,738,1234567,南京,2135,2350,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3699,321,..3....,广州,1505,1730,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3699,321,12.4567,广州,1505,1730,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3700,320,..3....,南京,1840,2055,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3700,320,....5.7,南京,1840,2055,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3700,320,12.4.6.,南京,1840,2100,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3701,738,1...56.,广州,0820,1110,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3701,319,..3...7,广州,0750,1045,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3701,319,.2.4...,广州,0750,1050,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3702,738,1...56.,太原,1145,1430,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3702,738,.234..7,太原,1135,1420,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3703,738,1234567,广州,1715,2010,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3704,738,1234567,太原,2125,0015,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3705,320,1234567,广州,1410,1640,长治,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3706,320,1234567,大同,1920,2015,长治,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3707,319,1234567,广州,1735,2020,济南,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3708,319,1234567,济南,2120,0005,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3709,321,.2.4.6.,长沙,0800,0955,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3710,321,.2.4.6.,银川,1255,1410,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3711,738,1234567,广州,1450,1730,济南,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3712,738,..3....,济南,1830,2120,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3712,738,12.4567,济南,1830,2120,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3713,738,1234567,贵阳,1220,1410,海口,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3714,738,1234567,海口,1455,1635,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3715,73G,1234567,广州,2040,2345,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3716,73G,1234567,青岛,0825,1150,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3717,321,1234567,长沙,1755,2025,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3718,321,1234567,北京,1410,1650,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3719,E90,1234567,广州,2200,2300,柳州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3720,E90,1234567,柳州,2345,0045,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3721,321,1.3.5.7,长沙,0800,0955,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3722,321,1.3.5.7,榆林,1300,1410,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3723,320,.2....7,广州,0650,0815,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3723,320,1.3..6.,广州,0700,0825,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3723,320,...4...,广州,0650,0825,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3723,320,....5..,广州,0655,0820,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3724,320,.2....7,厦门,0915,1045,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3724,320,1.34.6.,厦门,0930,1105,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3724,320,....5..,厦门,0920,1050,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3725,733,.2.4..7,义乌,1820,2045,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3725,733,1.3.56.,义乌,1830,2105,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3726,738,1234567,北京,2205,0020,义乌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3727,738,1234567,广州,0750,0940,义乌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3728,738,....5..,义乌,1030,1225,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3728,738,1234.67,义乌,1030,1230,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3731,738,1234567,珠海,0830,1140,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3732,738,1234567,北京,1245,1620,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3733,738,1234567,珠海,1130,1445,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3734,738,1234567,北京,1610,1945,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3735,738,1234567,珠海,1705,2020,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3736,738,1234567,北京,2125,0100,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3737,738,1234567,珠海,0845,1120,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3738,738,1234567,长春,1555,1840,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3739,738,1234567,珠海,2030,2345,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3740,738,1234567,北京,0725,1100,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3741,738,.2..5..,广州,1155,1330,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3741,738,.....6.,广州,1150,1330,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3741,738,1..4...,广州,1200,1330,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3741,738,..3...7,广州,1200,1330,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3742,738,1234567,厦门,1435,1605,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3743,319,1234567,哈尔滨,0935,1250,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3744,319,1234567,深圳,1715,1920,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3745,733,1234567,郑州,1440,1615,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3746,733,1234567,杭州,1720,1910,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3747,738,1234567,珠海,1830,2045,昆明,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3748,738,1234567,昆明,2150,2335,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3749,738,1234567,珠海,0820,1020,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3750,738,1234567,杭州,1125,1340,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3751,738,1234567,珠海,0830,1055,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3752,738,1234567,浦东,1210,1505,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3755,738,1234567,珠海,1610,1835,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3756,738,1234567,浦东,1950,2245,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3757,738,1234567,南宁,1650,1905,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3758,738,1234567,杭州,2010,2300,南宁,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3759,738,1234567,武汉,1505,1700,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3760,738,1234567,海口,1935,2030,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3761,738,1......,珠海,0810,0950,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3761,738,.234567,珠海,0815,1000,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3762,738,1234567,西安,1325,1450,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3763,738,1234567,广州,1055,1300,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3764,738,1234567,温州,1400,1610,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3767,738,1234567,珠海,0805,0950,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3768,738,1234567,成都,1250,1405,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3769,738,1234567,广州,2205,2355,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3770,738,1234567,温州,0745,0955,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3771,738,.2.....,珠海,0850,1025,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3771,738,...4.6.,珠海,0850,1025,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3772,738,.2.4.6.,大连,1430,1650,南昌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3773,73G,1234567,南宁,0810,1050,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3774,73G,1234567,大连,1405,1555,太原,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3775,738,1234567,广州,1525,1730,宁波,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3776,738,1234567,宁波,1830,2045,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3777,73G,1234567,广州,0815,1015,宁波,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3778,73G,1234567,宁波,1115,1330,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3779,320,1234567,广州,1835,2035,宁波,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3780,320,1234567,宁波,2135,2350,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3785,738,1234567,贵阳,0810,0945,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3786,738,1234567,宁波,1315,1500,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3787,738,1.3.5.7,珠海,1200,1345,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3788,738,1.3.5.7,兰州,1800,2000,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3791,738,1234567,珠海,1445,1610,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3792,738,1234567,太原,1945,2130,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3793,738,1234567,深圳,1100,1345,西安,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3794,738,1234567,西安,1705,2005,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3795,738,1234567,广州,1340,1535,义乌,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3796,738,1234567,义乌,1715,1910,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3797,320,1234567,深圳,1145,1350,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3798,320,1234567,杭州,1500,1730,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3799,738,1234567,广州,1045,1350,青岛,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3800,738,1234567,青岛,1510,1830,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3801,321,1234567,广州,1900,2105,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3802,321,1234567,杭州,2210,0025,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3803,321,1234567,广州,0905,1110,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3804,321,1234567,杭州,1215,1440,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3805,319,..3....,广州,1955,2125,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3805,319,12.4567,广州,2000,2125,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3806,319,1234567,厦门,2225,2355,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3809,738,1234567,广州,1730,1930,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3810,738,1234567,温州,1135,1340,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3811,320,1....6.,广州,0805,0955,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3811,320,.2345.7,广州,0750,0945,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3812,320,1....6.,温州,1045,1250,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3812,320,.2345.7,温州,1045,1250,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3813,738,1234567,广州,0910,1115,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3814,738,1234567,合肥,0640,0850,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3817,738,1234567,广州,1820,2020,合肥,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3818,738,123..67,合肥,2205,0015,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3818,738,...45..,合肥,2255,0105,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3819,320,1234567,广州,2035,2245,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3820,320,1234567,杭州,0820,1040,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3821,320,1234567,广州,1330,1540,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3822,320,1234567,南京,1645,1910,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3823,738,1234567,武汉,0830,0955,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3824,738,1234567,浦东,1110,1315,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3825,738,.2.4.6.,揭阳,1605,1735,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3825,738,1.3.5.7,揭阳,1605,1735,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3826,738,1234567,重庆,2105,2230,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3827,321,1234567,深圳,1425,1655,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3828,321,1234567,南京,1800,2025,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3829,E90,1234567,广州,1655,1855,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3830,E90,1234567,杭州,1330,1545,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3831,321,1234567,深圳,1040,1305,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3832,321,1234567,浦东,1420,1710,深圳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3833,738,1234567,贵阳,0810,1010,温州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3834,738,1234567,温州,1115,1355,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3835,320,1234567,三亚,1415,1715,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3836,320,1234567,浦东,1825,2155,三亚,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3837,320,1234567,海口,1130,1310,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3838,320,1234567,合肥,1635,1820,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3839,73G,1234567,郑州,0820,0955,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3840,73G,1234567,杭州,2055,2245,郑州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3841,738,1234567,武汉,1030,1205,厦门,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3842,738,1234567,厦门,1305,1455,武汉,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3843,319,1234567,广州,0905,1120,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3844,319,1234567,威海,1450,1625,南京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3845,738,1234567,武汉,0810,1005,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3846,738,1234567,海口,1255,1350,珠海,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3847,320,1234567,广州,1610,1820,杭州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3848,320,1234567,杭州,1945,2210,广州,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3851,738,1234567,揭阳,1215,1355,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3852,738,1234567,浦东,1500,1725,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3853,738,1234567,揭阳,1915,2100,浦东,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3854,738,1234567,浦东,2205,0025,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3855,321,1.3.5.7,长沙,2205,0025,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3855,321,.2.4.6.,长沙,2205,0025,北京,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3856,321,.2.....,北京,0610,0900,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3856,321,1.34567,北京,0610,0900,长沙,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3857,738,1234567,揭阳,0745,0940,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3858,738,1234567,昆明,1235,1340,贵阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3859,738,1234567,揭阳,0820,1055,重庆,国内,,,,,,,,,,,,,,,,,,,,,,,,,
CZ3860,738,1234567,重庆,1155,1420,揭阳,国内,,,,,,,,,,,,,,,,,,,,,,,,,
